Month,Area,Food_Dining,Transportation,Entertainment,Shopping,Utilities,Housing,Healthcare,Education,Travel,Personal_Care,Other,Income,Savings,Total_Expense
2025-02-01,Miyapur,9873,4127,1822,2934,2000,11483,1001,1808,4754,895,832,56086,14557,41529
2025-02-01,Chandanagar,8796,2813,2619,5272,3487,20471,544,1333,6848,1721,1434,58042,2704,55338
2025-02-01,Lingampally,6370,3011,3864,5699,1884,21682,662,5212,2489,1832,762,68407,14940,53467
2025-02-01,Dilsukhnagar,6635,2722,1813,4170,2541,21272,681,3231,3365,1237,832,49793,1294,48499
2025-02-01,Uppal,6000,2275,1500,2398,1500,9688,1180,2644,1000,1509,1315,42888,11879,31009
2025-02-01,LB Nagar,6841,2710,3015,2991,2369,20387,588,3224,3970,1285,1119,49528,1029,48499
2025-02-01,Mehdipatnam,7477,3489,3634,5695,3284,24457,1723,1685,6811,809,1187,66656,6405,60251
2025-02-01,Tarnaka,6000,2644,2045,2000,2227,19802,543,3192,1608,800,515,49233,7857,41376
2025-02-01,Kompally,12000,4323,4941,5654,3984,35000,1239,1995,2221,2071,1506,90432,15498,74934
2025-02-01,Nallagandla,8497,5000,5000,3906,2412,16474,1293,6000,6185,1094,1446,75033,17726,57307
2025-02-01,Attapur,7677,2921,3430,4319,3355,8000,1511,1013,2848,2089,1397,43161,4601,38560
2025-02-01,Alwal,6000,2359,2736,4543,2096,8000,849,1199,1000,1235,1131,41750,10602,31148
2025-02-01,Bachupally,9949,3829,3841,2997,2309,10443,798,2337,3008,1020,728,43632,2373,41259
2025-02-01,Bowenpally,10381,3960,2462,6131,1908,17273,1565,2925,2404,1298,1138,58619,7174,51445
2025-02-01,Nizampet,7507,2932,2157,4163,1823,27970,1443,2716,5546,800,905,68992,11030,57962
2025-02-01,Somajiguda,10717,4228,5000,7000,3038,21660,1756,2984,2467,2500,2000,81185,17835,63350
2025-02-01,Masab Tank,7010,2000,2907,6397,1771,10710,579,4629,6237,1902,556,73793,29095,44698
2025-02-01,Khairatabad,12000,4112,2523,4272,3383,20772,2000,4146,4431,2390,1814,83975,22132,61843
2025-02-01,Nagole,6848,2000,1984,3901,2040,12661,530,2488,2282,1659,918,38539,1228,37311
2025-03-01,Madhapur,12000,5000,5000,3775,3713,16720,905,6000,8000,2500,2000,139930,74317,65613
2025-03-01,Gachibowli,12000,5000,5000,7000,3698,35000,920,4925,8000,1859,1196,122365,37767,84598
2025-03-01,Hitech City,12000,5000,5000,7000,4000,35000,2000,6000,4675,2500,935,128106,43996,84110
2025-03-01,Kukatpally,9945,2289,3321,5326,1536,19551,1483,5296,3008,2387,1717,57218,1359,55859
2025-03-01,Ameerpet,9331,2992,3758,5729,2128,32794,1755,3229,5709,1593,1546,71860,1296,70564
2025-03-01,Banjara Hills,11089,4041,4837,7000,4000,35000,2000,4415,8000,2500,1880,138921,54159,84762
2025-03-01,Jubilee Hills,11558,4303,3666,7000,4000,30074,1104,4287,7121,2500,2000,113131,35518,77613
2025-03-01,Secunderabad,9032,4531,4050,5885,3638,23980,1897,1111,6516,2149,1785,66597,2023,64574
2025-03-01,Begumpet,10832,5000,2666,6126,2927,29431,1848,3341,3070,1645,1827,73817,5104,68713
2025-03-01,Kondapur,12000,3814,5000,7000,2526,27345,1923,4493,2920,1847,860,127381,57653,69728
2025-03-01,Manikonda,7719,3294,5000,5453,3014,30458,1544,1951,3011,1387,1648,93822,29343,64479
2025-03-01,Miyapur,7679,3385,4515,3294,2583,19341,1453,4290,5629,1054,1082,64504,10199,54305
2025-03-01,Chandanagar,9592,2776,4365,3375,2422,18370,1016,4615,1842,1558,1260,70847,19656,51191
2025-03-01,Lingampally,8714,4404,4109,3379,3294,30576,799,3656,2683,1719,578,73529,9618,63911
2025-03-01,Dilsukhnagar,7179,2249,2453,2000,2234,14759,992,1779,1394,1063,1322,46613,9189,37424
2025-03-01,Uppal,7111,2000,2838,2257,1859,12679,500,1929,2440,1193,1385,40263,4072,36191
2025-03-01,LB Nagar,6161,3313,2176,2000,1500,13274,690,3723,4017,1246,864,42261,3297,38964
2025-03-01,Mehdipatnam,8634,2119,1847,3138,1721,23459,500,1607,6532,2228,1099,62393,9509,52884
2025-03-01,Tarnaka,6422,3092,1500,2960,1500,13475,1414,3413,5651,1480,1011,45763,3845,41918
2025-03-01,Kompally,11385,3879,2886,5262,2455,24177,823,4377,3107,1486,1428,90775,29510,61265
2025-03-01,Nallagandla,8364,5000,3675,4511,1886,35000,1725,3696,3260,2478,2000,93874,22279,71595
2025-03-01,Attapur,6213,2124,1500,5219,3607,31758,1529,1652,7157,1238,913,68257,5347,62910
2025-03-01,Alwal,6897,2000,2991,4760,2342,19829,740,1000,4462,1237,1270,49702,2174,47528
2025-03-01,Bachupally,7300,2873,3628,5536,3638,14894,1156,1067,2583,1339,1296,49813,4503,45310
2025-03-01,Bowenpally,8052,2823,3362,5605,1920,15746,1421,4461,6184,1055,1194,57487,5664,51823
2025-03-01,Nizampet,7455,2936,4416,2290,2913,27630,648,4081,3828,2008,1661,73607,13741,59866
2025-03-01,Somajiguda,12000,2727,5000,7000,3797,30124,706,6000,1648,1658,2000,88449,15789,72660
2025-03-01,Masab Tank,11497,3299,2040,4271,1689,30359,1290,2908,1498,1432,1731,74408,12394,62014
2025-03-01,Khairatabad,12000,2770,2539,4883,2161,35000,1822,1817,8000,1758,1069,96089,22270,73819
2025-03-01,Nagole,6000,2402,3149,4696,1666,17924,594,2688,1965,1253,536,47451,4578,42873
2025-04-01,Madhapur,12000,5000,4443,7000,3604,35000,1532,2783,8000,2500,2000,115343,31481,83862
2025-04-01,Gachibowli,10703,3627,5000,7000,3405,30675,2000,6000,8000,2500,2000,117449,36539,80910
2025-04-01,Hitech City,12000,5000,2907,3480,4000,23086,2000,6000,6539,2500,2000,131410,61898,69512
2025-04-01,Kukatpally,10390,3432,2646,5491,3917,15970,1924,4136,5108,895,896,56436,1631,54805
2025-04-01,Ameerpet,8203,3677,3113,5494,2547,25470,1630,4559,6043,2183,592,65725,2214,63511
2025-04-01,Banjara Hills,12000,5000,4095,7000,4000,30901,1373,6000,7122,2500,2000,129770,47779,81991
2025-04-01,Jubilee Hills,12000,5000,5000,7000,4000,15442,2000,6000,8000,2144,2000,94189,25603,68586
2025-04-01,Secunderabad,8965,4382,4053,5098,3773,24708,1229,3169,5697,1755,1179,71764,7756,64008
2025-04-01,Begumpet,8279,5000,4606,4545,3660,17957,2000,6000,6035,1816,1966,86662,24798,61864
2025-04-01,Kondapur,12000,3480,2604,7000,4000,35000,2000,2717,6564,2500,2000,117444,37579,79865
2025-04-01,Manikonda,10596,3090,4190,5043,4000,27146,1085,5632,5458,1300,1587,75632,6505,69127
2025-04-01,Miyapur,9465,2679,3689,3157,3303,20550,806,2534,7025,1134,1574,74076,18160,55916
2025-04-01,Chandanagar,8855,3185,1754,2676,2155,21104,1735,4767,1042,1120,651,59734,10690,49044
2025-04-01,Lingampally,6709,2357,3324,4327,2336,23621,584,1000,1427,1285,1776,74391,25645,48746
2025-04-01,Dilsukhnagar,6423,2950,1816,3872,3386,12218,1383,2900,4317,850,1013,42961,1833,41128
2025-04-01,Uppal,8324,3343,2048,4776,3290,16977,500,1279,1091,800,1394,47566,3744,43822
2025-04-01,LB Nagar,6000,2853,2611,3612,1766,16561,1008,2698,1613,1421,500,43149,2506,40643
2025-04-01,Mehdipatnam,7713,2462,3872,2577,4000,28538,932,2261,1756,2110,1290,68341,10830,57511
2025-04-01,Tarnaka,6000,2536,1500,3495,2487,8000,1237,1659,3438,1354,1395,39031,5930,33101
2025-04-01,Kompally,12000,3515,5000,3646,4000,11918,2000,6000,4697,1939,1602,78496,22179,56317
2025-04-01,Nallagandla,9199,4838,4744,5562,2810,35000,809,4985,2070,1261,638,92091,20175,71916
2025-04-01,Attapur,9001,3261,3533,4918,2116,8736,1316,3903,4480,1114,1570,55995,12047,43948
2025-04-01,Alwal,6000,2662,1500,3602,2173,18712,500,2579,1376,1339,500,46932,5989,40943
2025-04-01,Bachupally,9609,2048,2137,5725,4000,29038,925,3403,5996,966,1483,67153,1823,65330
2025-04-01,Bowenpally,6025,4337,3413,4087,3102,11800,932,4241,4380,1555,725,52573,7976,44597
2025-04-01,Nizampet,7476,2281,4299,4058,3155,30877,939,5115,5249,1679,762,72551,6661,65890
2025-04-01,Somajiguda,7869,4132,1915,2937,4000,34369,938,5814,8000,2500,2000,79284,4810,74474
2025-04-01,Masab Tank,7089,2974,4652,5119,4000,32949,817,2516,5319,812,1309,73131,5575,67556
2025-04-01,Khairatabad,12000,4735,3132,6946,2881,35000,805,6000,5543,1889,1546,86022,5545,80477
2025-04-01,Nagole,6202,3226,3052,2000,2822,22079,1227,2218,1000,1690,776,47994,1702,46292
2025-05-01,Madhapur,12000,5000,4031,7000,3513,35000,2000,6000,8000,2500,1527,101883,15312,86571
2025-05-01,Gachibowli,12000,5000,4909,4299,4000,35000,1867,5116,8000,1431,2000,147827,64205,83622
2025-05-01,Hitech City,12000,4184,2623,7000,4000,18258,1258,5594,5362,2500,1014,143231,79438,63793
2025-05-01,Kukatpally,8109,3318,2919,2703,2505,9529,658,5756,3903,1292,675,60396,19029,41367
2025-05-01,Ameerpet,9977,4521,4040,4797,4000,17920,1695,4730,1294,1544,850,68327,12959,55368
2025-05-01,Banjara Hills,12000,3676,5000,7000,4000,32737,2000,6000,6576,2227,2000,90071,6855,83216
2025-05-01,Jubilee Hills,12000,5000,5000,7000,4000,18692,2000,2080,5666,2500,2000,100241,34303,65938
2025-05-01,Secunderabad,7949,3570,3592,5761,4000,24844,1763,4969,2498,2323,1759,69726,6698,63028
2025-05-01,Begumpet,9734,2531,4439,5149,4000,27221,755,2731,8000,1061,1971,97845,30253,67592
2025-05-01,Kondapur,12000,5000,3828,7000,4000,16595,1710,6000,8000,2500,2000,100436,31803,68633
2025-05-01,Manikonda,7865,2787,4499,6470,4000,15253,1509,5094,4100,1987,1725,75626,20337,55289
2025-05-01,Miyapur,7655,2457,4322,2953,2089,8300,526,1816,6583,800,863,47505,9141,38364
2025-05-01,Chandanagar,6000,2850,1500,4471,3574,24627,742,4742,6988,800,1031,63903,6578,57325
2025-05-01,Lingampally,7138,2854,3361,2067,4000,11536,500,1000,4652,2090,1570,67329,26561,40768
2025-05-01,Dilsukhnagar,7891,2477,2112,2703,1500,22393,856,2252,4277,1479,575,49846,1331,48515
2025-05-01,Uppal,7299,3235,1500,2028,2380,22019,1385,2826,2386,800,1038,49448,2552,46896
2025-05-01,LB Nagar,6000,2570,3106,2774,2148,8000,619,3155,3341,800,500,42606,9593,33013
2025-05-01,Mehdipatnam,8935,3445,2975,4040,2112,19312,529,5053,1704,1364,500,53434,3465,49969
2025-05-01,Tarnaka,7714,2000,3410,2000,3196,18519,630,1448,3405,1589,1291,48287,3085,45202
2025-05-01,Kompally,9339,3119,2219,6017,3399,16198,2000,5453,8000,997,2000,66962,8221,58741
2025-05-01,Nallagandla,11393,4234,1853,7000,4000,35000,1789,6000,8000,2500,1011,89523,6743,82780
2025-05-01,Attapur,9428,3215,3300,5085,3290,26853,898,4858,2172,1723,1684,65988,3482,62506
2025-05-01,Alwal,6000,2042,1760,3303,2168,8000,1258,1386,4383,1241,500,34907,2866,32041
2025-05-01,Bachupally,11090,3744,1516,5597,3247,9403,1426,3278,3081,2149,878,49326,3917,45409
2025-05-01,Bowenpally,7071,2586,3841,5074,4000,13021,1541,3546,3915,800,1586,65660,18679,46981
2025-05-01,Nizampet,8787,3273,1500,6257,3967,18970,1365,3036,7527,923,1050,61988,5333,56655
2025-05-01,Somajiguda,10021,4225,3847,3396,4000,10527,644,3585,8000,1382,1625,94092,42840,51252
2025-05-01,Masab Tank,6350,4792,2591,5042,2149,26270,1703,1477,2457,1236,501,69669,15101,54568
2025-05-01,Khairatabad,12000,4703,4495,7000,4000,35000,1251,3314,5090,1722,1307,90371,10489,79882
2025-05-01,Nagole,6000,2375,1837,2010,2163,14922,1124,3240,2322,800,680,40258,2785,37473
2025-06-01,Madhapur,11577,5000,5000,4845,4000,35000,2000,2847,3555,2500,1092,149383,71967,77416
2025-06-01,Gachibowli,12000,4734,5000,4824,4000,27800,2000,4913,3224,2500,1258,124457,52204,72253
2025-06-01,Hitech City,12000,5000,5000,7000,4000,19020,2000,6000,8000,2500,2000,102187,29667,72520
2025-06-01,Kukatpally,6000,3429,3610,5188,2855,20311,1425,4310,7581,1959,500,67287,10119,57168
2025-06-01,Ameerpet,6000,3868,2797,5888,2295,8000,1028,6000,7412,2187,1165,73696,27056,46640
2025-06-01,Banjara Hills,11697,5000,5000,7000,4000,25424,1199,6000,8000,2421,2000,136898,59157,77741
2025-06-01,Jubilee Hills,12000,5000,5000,5347,4000,35000,2000,5539,3582,2500,2000,117533,35565,81968
2025-06-01,Secunderabad,9775,4309,1986,4306,3802,10360,696,5605,6798,1846,532,70463,20448,50015
2025-06-01,Begumpet,12000,2979,2850,7000,4000,35000,2000,6000,3685,1670,2000,89963,10779,79184
2025-06-01,Kondapur,12000,5000,4108,5868,4000,13388,1865,6000,7755,2500,1565,140244,76195,64049
2025-06-01,Manikonda,7647,3173,2156,3125,2832,19172,613,6000,2215,1722,2000,89669,39014,50655
2025-06-01,Miyapur,8279,4217,3208,2838,3881,24549,970,1603,1000,2049,914,56870,3362,53508
2025-06-01,Chandanagar,6076,3165,4204,2000,1825,17142,1347,4212,6482,800,899,60719,12567,48152
2025-06-01,Lingampally,7317,3152,3883,3266,3824,10879,1220,3663,4345,895,1757,55800,11599,44201
2025-06-01,Dilsukhnagar,7957,3116,3217,2000,2399,11537,1274,1896,1767,1369,500,44361,7329,37032
2025-06-01,Uppal,6000,2840,3248,3600,1811,8000,500,1442,3607,993,617,45680,13022,32658
2025-06-01,LB Nagar,6000,3413,1500,2482,2359,8000,1325,1475,4069,1317,1207,46558,13411,33147
2025-06-01,Mehdipatnam,9555,2937,2890,4958,3286,19631,728,2886,3159,800,1013,67346,15503,51843
2025-06-01,Tarnaka,6000,2667,2861,3472,2918,8000,500,4539,4778,1458,1079,48190,9918,38272
2025-06-01,Kompally,12000,4812,4709,2733,2390,20470,1489,6000,3855,1462,1928,89187,27339,61848
2025-06-01,Nallagandla,9064,5000,2563,4592,3783,19452,611,3686,4067,1612,2000,99104,42674,56430
2025-06-01,Attapur,7667,2000,4377,5475,4000,29970,896,5742,2894,2125,1027,67734,1561,66173
2025-06-01,Alwal,6000,3258,3042,4694,1500,10009,654,3002,2962,890,1158,45194,8025,37169
2025-06-01,Bachupally,9569,4282,3396,3545,2315,10930,1519,4403,1245,2324,1417,52586,7641,44945
2025-06-01,Bowenpally,10180,3050,4457,2758,2257,29477,1691,4502,1730,1213,1501,70016,7200,62816
2025-06-01,Nizampet,7278,2000,3447,5128,2880,21370,1783,2804,4510,1655,1191,71958,17912,54046
2025-06-01,Somajiguda,12000,4784,4110,3279,4000,14504,677,6000,6279,2500,1967,64381,4281,60100
2025-06-01,Masab Tank,7836,3421,4763,3964,4000,21537,811,5299,2451,800,828,72261,16551,55710
2025-06-01,Khairatabad,8897,3868,5000,4896,4000,28586,636,3382,8000,2271,2000,73777,2241,71536
2025-06-01,Nagole,7344,3078,3505,2000,3459,13244,1253,3717,3532,1006,1243,46261,2880,43381
2025-07-01,Madhapur,12000,5000,5000,7000,4000,35000,2000,6000,8000,2500,2000,121792,33292,88500
2025-07-01,Gachibowli,12000,5000,3005,5254,4000,33526,2000,6000,4493,1415,1133,117851,40025,77826
2025-07-01,Hitech City,12000,5000,5000,7000,3712,35000,907,6000,8000,1453,2000,113612,27540,86072
2025-07-01,Kukatpally,7714,3839,3543,2669,1949,25990,1868,3814,4889,1867,1141,71566,12283,59283
2025-07-01,Ameerpet,6026,3039,4431,5740,3638,11552,1199,3738,2353,1088,1594,60126,15728,44398
2025-07-01,Banjara Hills,12000,5000,5000,3863,3333,35000,1762,6000,7854,1721,962,128242,45747,82495
2025-07-01,Jubilee Hills,12000,4690,4023,7000,4000,35000,2000,2904,8000,2500,2000,104581,20464,84117
2025-07-01,Secunderabad,9394,2742,3110,3358,3842,13702,1800,5381,3800,1268,1032,50725,1296,49429
2025-07-01,Begumpet,12000,4763,4207,2692,4000,12674,704,2932,5348,2500,2000,68106,14286,53820
2025-07-01,Kondapur,12000,5000,5000,4655,4000,35000,2000,6000,1804,2500,1420,94299,14920,79379
2025-07-01,Manikonda,12000,3751,2617,5165,2544,17098,1618,5756,8000,1757,714,80778,19758,61020
2025-07-01,Miyapur,8023,2416,4324,6408,1520,27498,1370,2152,5079,950,563,68035,7732,60303
2025-07-01,Chandanagar,10675,3489,2130,3793,3459,17712,1652,4770,3043,1770,1330,66993,13170,53823
2025-07-01,Lingampally,7479,2000,1915,4638,3137,25929,1255,1299,1023,1943,1208,69973,18147,51826
2025-07-01,Dilsukhnagar,7462,2000,2041,4601,1500,8000,1033,2771,5347,1633,1133,40624,3103,37521
2025-07-01,Uppal,6351,3352,2158,4870,2239,8000,904,3202,1042,991,1127,35715,1479,34236
2025-07-01,LB Nagar,6000,2151,2765,4152,1975,23898,1334,2378,1499,1493,611,49901,1645,48256
2025-07-01,Mehdipatnam,8595,2872,3111,4209,3440,12444,1708,1044,5762,2133,985,70678,24375,46303
2025-07-01,Tarnaka,6000,3195,3221,2664,2024,21608,570,3000,2905,800,1265,49903,2651,47252
2025-07-01,Kompally,12000,4286,3817,4760,2893,34790,1753,5630,4565,1439,729,85050,8388,76662
2025-07-01,Nallagandla,12000,3936,3980,5270,3126,32090,1713,6000,2391,2152,721,79352,5973,73379
2025-07-01,Attapur,8947,3031,3974,3944,1909,19150,559,5064,5643,1931,1671,71547,15724,55823
2025-07-01,Alwal,7405,2270,1500,2664,2642,23164,1138,1393,1627,1581,500,48574,2690,45884
2025-07-01,Bachupally,7795,2739,3649,6408,3247,19914,1094,5221,4757,1550,1437,68351,10540,57811
2025-07-01,Bowenpally,6848,2022,4145,4646,1764,14805,1831,3849,5031,851,1802,50971,3377,47594
2025-07-01,Nizampet,8381,2643,3559,5566,3128,31029,1313,2352,4048,1974,810,74036,9233,64803
2025-07-01,Somajiguda,9290,5000,3842,7000,2338,21456,1134,5645,7941,1981,1530,87616,20459,67157
2025-07-01,Masab Tank,9932,4841,4108,3031,2974,15528,530,1847,1671,1102,1647,51921,4710,47211
2025-07-01,Khairatabad,9667,5000,5000,6071,3382,35000,805,3914,5598,2500,2000,97723,18786,78937
2025-07-01,Nagole,6905,2434,2980,4315,1831,23462,1229,2408,1007,801,1128,49924,1424,48500
2025-08-01,Madhapur,11178,5000,5000,7000,4000,35000,1864,2869,8000,1858,2000,122738,38969,83769
2025-08-01,Gachibowli,12000,5000,5000,7000,4000,35000,1301,6000,5227,2500,2000,148768,63740,85028
2025-08-01,Hitech City,10630,5000,3669,5915,2763,21896,2000,6000,8000,2500,2000,88704,18331,70373
2025-08-01,Kukatpally,8983,2075,3925,6822,2114,20215,1027,2909,5962,1422,1884,73297,15959,57338
2025-08-01,Ameerpet,10258,2000,4170,5602,2666,20456,1675,2984,2022,1272,858,74970,21007,53963
2025-08-01,Banjara Hills,12000,5000,5000,7000,4000,35000,2000,3528,8000,2133,2000,129863,44202,85661
2025-08-01,Jubilee Hills,12000,5000,4436,7000,4000,35000,1029,4697,7406,2500,1355,90504,6081,84423
2025-08-01,Secunderabad,10921,3311,3962,4271,2570,23933,858,2171,7651,2198,1551,68085,4688,63397
2025-08-01,Begumpet,8449,2589,2618,7000,4000,27397,2000,2146,6085,1376,1188,75262,10414,64848
2025-08-01,Kondapur,12000,3746,3857,7000,2687,35000,2000,3989,4959,1933,2000,145832,66661,79171
2025-08-01,Manikonda,9944,4482,3050,6579,2093,11855,1929,5529,3407,1675,2000,99411,46868,52543
2025-08-01,Miyapur,6639,3077,2326,4905,3017,20772,1325,2962,5913,815,906,56062,3405,52657
2025-08-01,Chandanagar,9045,2675,1588,3334,2934,10107,1420,4365,4875,1088,1529,44497,1537,42960
2025-08-01,Lingampally,10464,3770,1548,5487,2531,18504,1035,3691,5556,2126,832,60659,5115,55544
2025-08-01,Dilsukhnagar,6845,2839,2701,3123,1733,19995,665,1427,3372,878,500,45721,1643,44078
2025-08-01,Uppal,7292,3527,2217,2000,2542,10797,1429,2736,1885,1178,719,38165,1843,36322
2025-08-01,LB Nagar,7074,2000,2981,3867,2421,21311,559,2388,4604,955,500,49862,1202,48660
2025-08-01,Mehdipatnam,6744,4172,2827,4903,3534,14551,1486,1008,1565,973,877,52927,10287,42640
2025-08-01,Tarnaka,6109,2490,1712,2000,2318,8000,1244,4097,4335,1316,1078,49334,14635,34699
2025-08-01,Kompally,12000,5000,3471,5897,4000,9309,1496,4945,6981,1655,1094,85062,29214,55848
2025-08-01,Nallagandla,8624,4466,5000,7000,2918,18192,2000,5623,5517,1777,834,99217,37266,61951
2025-08-01,Attapur,8978,2896,4363,4902,3537,19251,1093,5260,7141,2251,1599,72308,11037,61271
2025-08-01,Alwal,6045,2000,1958,4610,1660,19589,1299,4032,5259,1201,853,49682,1176,48506
2025-08-01,Bachupally,6909,2422,4604,5148,2685,10932,1200,5408,4934,1406,1254,74668,27766,46902
2025-08-01,Bowenpally,10469,4384,2683,4663,2033,18668,768,3383,4670,1271,840,61834,8002,53832
2025-08-01,Nizampet,6188,3742,2060,2344,3617,13591,1669,3662,5435,1587,698,50204,5611,44593
2025-08-01,Somajiguda,12000,5000,3435,7000,3603,35000,2000,1519,8000,2500,2000,88883,6826,82057
2025-08-01,Masab Tank,10577,3845,2620,6262,2842,30266,1468,2382,7633,1727,1244,72417,1551,70866
2025-08-01,Khairatabad,10523,3010,4876,5191,4000,35000,2000,2765,7513,1043,2000,86475,8554,77921
2025-08-01,Nagole,7889,2127,1644,4735,1919,21252,1267,2439,2844,1182,1202,49747,1247,48500
2025-09-01,Madhapur,12000,5000,5000,5761,4000,35000,2000,5453,6033,2069,1177,88638,5145,83493
2025-09-01,Gachibowli,12000,5000,4457,7000,3481,25470,2000,2404,6662,2500,1443,105544,33127,72417
2025-09-01,Hitech City,12000,4654,4728,7000,4000,33664,1885,6000,3180,2500,1730,124325,42984,81341
2025-09-01,Kukatpally,7798,2222,3281,3102,3342,25442,1512,1944,5890,1314,1974,74306,16485,57821
2025-09-01,Ameerpet,9953,3612,4344,4738,2761,13801,1453,2752,1247,2095,553,66969,19660,47309
2025-09-01,Banjara Hills,12000,5000,5000,4540,4000,35000,2000,3423,8000,2500,2000,128589,45126,83463
2025-09-01,Jubilee Hills,12000,5000,5000,4752,4000,35000,2000,3430,6641,2500,2000,125852,43529,82323
2025-09-01,Secunderabad,9004,3900,1713,6556,2215,17004,808,1378,6321,1170,894,72734,21771,50963
2025-09-01,Begumpet,8805,5000,5000,7000,4000,35000,1513,2301,4083,1611,1957,79509,3239,76270
2025-09-01,Kondapur,11166,5000,3148,3653,2889,35000,1155,2822,4257,2500,1304,81797,8903,72894
2025-09-01,Manikonda,7434,5000,5000,3499,2589,15665,1890,2692,8000,2500,1654,92698,36775,55923
2025-09-01,Miyapur,10598,3923,3993,2212,3068,27873,1814,3659,4273,1428,1455,65580,1284,64296
2025-09-01,Chandanagar,10343,3409,2060,2000,2735,28128,538,2681,6803,1483,746,69437,8511,60926
2025-09-01,Lingampally,7752,2158,3498,4552,2862,22473,500,1718,1981,887,1471,59521,9669,49852
2025-09-01,Dilsukhnagar,6000,2809,1500,2000,1500,15240,1030,3549,1333,1296,1165,46901,9479,37422
2025-09-01,Uppal,6000,2000,1500,4627,1756,15911,1188,2054,3986,800,878,44430,3730,40700
2025-09-01,LB Nagar,6000,2000,1794,3969,2262,20007,500,4240,1000,1565,1144,46479,1998,44481
2025-09-01,Mehdipatnam,7834,3876,3711,2437,3159,9185,1135,3835,6127,1440,776,62637,19122,43515
2025-09-01,Tarnaka,6509,2002,2438,3138,2512,10540,582,2453,1000,866,750,34101,1311,32790
2025-09-01,Kompally,8856,4281,5000,5487,2578,11248,820,4426,6728,1028,905,76943,25586,51357
2025-09-01,Nallagandla,9649,3608,5000,3681,2019,21374,855,1991,4697,1610,777,67413,12152,55261
2025-09-01,Attapur,8358,2070,4193,3176,3621,30753,1068,1988,6349,1312,691,70956,7377,63579
2025-09-01,Alwal,6315,2352,3035,3830,2503,18880,993,2374,5367,1649,1202,49584,1084,48500
2025-09-01,Bachupally,8971,2634,4326,2000,1961,17915,1307,3606,2114,927,790,68878,22327,46551
2025-09-01,Bowenpally,7507,2000,3640,3004,2206,15809,1176,4916,1898,1279,1427,60396,15534,44862
2025-09-01,Nizampet,9964,4434,3291,6155,2298,17429,598,1068,2461,1464,1145,52546,2239,50307
2025-09-01,Somajiguda,9237,4853,2698,4591,2515,33897,1612,5918,1771,1926,2000,74752,3734,71018
2025-09-01,Masab Tank,8324,2075,1969,4218,1852,21524,1843,1958,1712,2155,1164,51334,2540,48794
2025-09-01,Khairatabad,12000,3657,4632,7000,2417,35000,1814,6000,2750,1927,869,84903,6837,78066
2025-09-01,Nagole,6000,2000,3339,2519,2152,11332,1059,1411,3028,1227,719,49441,14655,34786
2025-10-01,Madhapur,12000,4081,5000,6227,3760,28822,1992,6000,6736,2500,2000,143698,64580,79118
2025-10-01,Gachibowli,12000,4187,5000,7000,4000,21331,1299,6000,6699,2500,1812,138694,66866,71828
2025-10-01,Hitech City,12000,4489,3577,5413,4000,35000,2000,6000,8000,2500,2000,110426,25447,84979
2025-10-01,Kukatpally,10236,2296,3744,3352,1678,26464,1736,1778,1505,2286,692,73956,18189,55767
2025-10-01,Ameerpet,6000,3999,4291,5709,2737,16420,824,4588,6671,1293,875,66549,13142,53407
2025-10-01,Banjara Hills,11608,5000,2928,7000,3940,35000,2000,6000,8000,2500,1165,103388,18247,85141
2025-10-01,Jubilee Hills,12000,3881,4288,5540,4000,15312,2000,5867,8000,2431,2000,83426,18107,65319
2025-10-01,Secunderabad,8341,2984,4228,7000,2424,16711,542,1367,1337,817,708,67737,21278,46459
2025-10-01,Begumpet,12000,5000,5000,7000,3810,14128,1928,2989,5771,2500,2000,80745,18619,62126
2025-10-01,Kondapur,12000,3778,2604,4548,3146,35000,1707,1764,8000,2500,1782,96323,19494,76829
2025-10-01,Manikonda,10935,4271,3775,7000,4000,19374,1476,1222,8000,1584,1088,74957,12232,62725
2025-10-01,Miyapur,8939,2228,2284,4604,3728,18455,795,3619,3604,840,1684,74944,24164,50780
2025-10-01,Chandanagar,6000,4225,3844,2783,2978,25930,1263,3499,1213,811,1432,56230,2252,53978
2025-10-01,Lingampally,6856,3217,1909,7000,3237,28281,528,2888,6375,1304,1420,65353,2338,63015
2025-10-01,Dilsukhnagar,6707,2139,1735,4813,1500,21961,960,1095,4167,1078,567,48550,1828,46722
2025-10-01,Uppal,7439,2724,3223,4423,1877,9455,526,2278,3022,1476,839,49552,12270,37282
2025-10-01,LB Nagar,6807,3203,3544,3345,2674,21196,500,1902,1804,1374,949,48893,1595,47298
2025-10-01,Mehdipatnam,9629,2730,2584,7000,3577,26354,751,1423,2243,1382,778,67246,8795,58451
2025-10-01,Tarnaka,8324,2928,2159,3196,1789,15217,1146,1056,5066,800,652,49867,7534,42333
2025-10-01,Kompally,8326,2686,4354,6011,2017,9445,721,4213,3050,2474,2000,99712,54415,45297
2025-10-01,Nallagandla,8398,3681,2461,5457,2565,35000,1245,4252,6990,2500,1164,85852,12139,73713
2025-10-01,Attapur,11042,2754,3580,6517,2591,13179,662,3195,4257,1967,1456,57128,5928,51200
2025-10-01,Alwal,7968,3412,2811,2151,1745,16974,962,1325,3529,969,700,46271,3725,42546
2025-10-01,Bachupally,8109,3405,3298,5949,1932,22986,952,4063,1920,2367,1576,72138,15581,56557
2025-10-01,Bowenpally,7910,2701,2658,6779,2919,25075,1706,3052,5290,1442,1355,63683,2796,60887
