"Month","Area","Food_Dining","Transportation","Entertainment","Shopping","Utilities","Housing","Healthcare","Education","Travel","Personal_Care","Other","Income","Savings","Total_Expense"
"2025-01-01","Dilsukhnagar","7289","3096","2305","3451","2123","22775","948","1024","1427","1550","742","49999","3269","46730"
"2025-01-01","Uppal","6000","2073","3193","2878","2595","20603","769","3330","5087","1116","1116","49983","1223","48760"
"2025-01-01","LB Nagar","6000","3463","1500","4706","1528","22595","1011","1000","4302","1201","500","49245","1439","47806"
"2025-01-01","Mehdipatnam","6000","2405","1500","5864","3029","23399","1035","4936","1224","1965","680","57797","5760","52037"
"2025-01-01","Tarnaka","7560","2000","1500","2901","1615","19942","1112","3704","3192","1008","1018","48648","3096","45552"
"2025-01-01","Kompally","9258","4671","3586","2791","3177","35000","2000","6000","5202","1859","2000","86483","10939","75544"
"2025-01-01","Nallagandla","12000","2637","2949","7000","3259","12508","1382","5789","3779","1825","1999","83601","28474","55127"
"2025-01-01","Attapur","8568","2308","2424","4079","1500","11419","1243","4023","5743","1827","642","74149","30373","43776"
"2025-01-01","Alwal","6000","3161","1500","2554","1500","8000","500","1324","3809","1160","667","39396","9221","30175"
"2025-01-01","Bachupally","8515","4338","3439","4132","1526","24974","719","1847","3654","1178","500","66425","11603","54822"
"2025-01-01","Bowenpally","6416","3235","4386","2944","3472","21741","730","2030","2484","1225","837","61150","11650","49500"
"2025-01-01","Nizampet","6000","3380","3083","4226","1696","10548","1398","4710","6015","1562","1363","73471","29490","43981"
"2025-01-01","Somajiguda","9398","4785","3992","4144","3642","35000","1898","1237","6808","2073","1804","80619","5838","74781"
"2025-01-01","Masab Tank","11150","3717","1676","5929","2528","17563","1396","3066","6014","1531","1761","68354","12023","56331"
"2025-01-01","Khairatabad","10098","5000","5000","4929","3994","12831","1239","5922","7408","1745","1699","88692","28827","59865"
"2025-01-01","Nagole","6768","3455","2556","3584","2037","16331","617","1476","5337","1281","694","48343","4207","44136"
"2025-02-01","Madhapur","10943","5000","5000","7000","3239","15537","2000","3893","8000","2500","1322","142223","77789","64434"
"2025-02-01","Gachibowli","12000","5000","5000","4200","3779","27213","1387","4130","7405","2500","1937","82068","7517","74551"
"2025-02-01","Hitech City","12000","3727","5000","3902","4000","35000","880","6000","6456","2488","2000","128614","47161","81453"
"2025-02-01","Kukatpally","10930","3885","2143","5122","3774","16594","1091","4659","5325","1084","1917","67610","11086","56524"
"2025-02-01","Ameerpet","9757","2319","2006","3472","3106","16776","1695","4779","6897","1233","871","59295","6384","52911"
"2025-02-01","Banjara Hills","12000","5000","5000","6375","4000","35000","2000","4055","8000","2500","2000","88126","2196","85930"
"2025-02-01","Jubilee Hills","12000","5000","3507","7000","3090","35000","1170","6000","8000","2478","2000","139058","53813","85245"
"2025-02-01","Secunderabad","6000","3919","3987","3406","2674","17487","1500","2768","1157","2014","1686","64977","18379","46598"
"2025-02-01","Begumpet","9186","5000","2270","7000","4000","35000","1270","6000","7023","978","1452","95156","15977","79179"
"2025-02-01","Kondapur","10575","3435","5000","7000","4000","26028","1913","6000","8000","2500","2000","89192","12741","76451"
"2025-02-01","Manikonda","8584","3898","3640","6044","4000","32625","1120","3662","6208","1638","1837","99664","26408","73256"
"2025-02-01","Miyapur","9921","3973","2121","5963","2191","27446","599","1801","1374","2162","1145","72083","13387","58696"
"2025-02-01","Chandanagar","9042","3366","3180","3189","2568","14837","724","1370","6748","1028","814","72423","25557","46866"
"2025-02-01","Lingampally","7289","4036","1729","2000","2200","19079","553","4509","2275","1443","1411","54106","7582","46524"
"2025-02-01","Dilsukhnagar","7040","3394","3435","2485","2012","10445","502","2386","3466","1428","869","46591","9129","37462"
"2025-02-01","Uppal","6228","2359","1914","3733","1759","8000","500","1000","2204","1346","500","49630","20087","29543"
"2025-02-01","LB Nagar","8247","2089","1500","2501","2776","20649","1136","2553","2590","1054","828","47747","1824","45923"
"2025-02-01","Mehdipatnam","8194","3592","3876","4621","3114","22182","826","1157","3972","928","1276","69579","15841","53738"
"2025-02-01","Tarnaka","6417","2689","3566","2000","1500","24473","538","1033","2221","1726","500","49933","3270","46663"
"2025-02-01","Kompally","7564","2901","5000","7000","4000","34182","1699","6000","3689","2292","1071","83627","8229","75398"
"2025-02-01","Nallagandla","10975","3339","1945","4509","1848","13582","2000","4230","7399","2324","1647","88954","35156","53798"
"2025-02-01","Attapur","6723","4087","2323","2927","1862","25114","753","5056","4434","2075","869","64847","8624","56223"
"2025-02-01","Alwal","7097","2993","1841","4470","2437","8000","1136","1849","4344","1365","871","39256","2853","36403"
"2025-02-01","Bachupally","7522","2052","3119","5784","2537","16371","793","2890","3840","1503","1084","58130","10635","47495"
"2025-02-01","Bowenpally","7235","3446","3258","4433","1595","10346","1735","4886","6273","2099","1250","60409","13853","46556"
"2025-02-01","Nizampet","9275","2008","3929","4603","3472","30112","910","4553","1319","1763","957","71603","8702","62901"
"2025-02-01","Somajiguda","10893","4252","5000","2892","2847","35000","2000","5176","6813","2500","1322","83646","4951","78695"
"2025-02-01","Masab Tank","8647","2000","2559","2000","3436","24664","807","4554","6900","1811","1623","66155","7154","59001"
"2025-02-01","Khairatabad","9977","3980","3826","4928","2148","35000","1416","6000","8000","1795","1756","82791","3965","78826"
"2025-02-01","Nagole","6000","3047","1544","3317","2567","9409","912","3327","1782","800","1052","35176","1419","33757"
"2025-03-01","Madhapur","12000","5000","5000","3575","4000","15462","1017","6000","8000","2500","1954","116787","52279","64508"
"2025-03-01","Gachibowli","12000","5000","5000","6844","3389","35000","1027","6000","4348","2385","2000","86215","3222","82993"
"2025-03-01","Hitech City","12000","3870","4665","5190","4000","35000","2000","6000","8000","2500","1950","124245","39070","85175"
"2025-03-01","Kukatpally","6590","2907","4681","2374","3218","13228","1041","2410","1591","1623","1700","45217","3854","41363"
"2025-03-01","Ameerpet","8574","4175","4611","4351","1752","8848","977","4749","2325","800","986","66429","24281","42148"
"2025-03-01","Banjara Hills","12000","5000","5000","7000","3730","35000","2000","2340","5351","2500","2000","91601","9680","81921"
"2025-03-01","Jubilee Hills","12000","5000","5000","7000","4000","17328","2000","5525","5926","1818","1921","116169","48651","67518"
"2025-03-01","Secunderabad","8600","4747","4228","4492","2039","11204","1277","2141","5626","1388","762","68775","22271","46504"
"2025-03-01","Begumpet","7443","2505","4267","4578","2990","35000","1567","2779","4749","2500","2000","93629","23251","70378"
"2025-03-01","Kondapur","12000","5000","3316","7000","4000","21882","2000","2657","5076","2500","1654","141001","73916","67085"
"2025-03-01","Manikonda","9589","2618","4270","7000","3882","19985","709","3866","2116","1177","989","58948","2747","56201"
"2025-03-01","Miyapur","10993","3175","4577","4639","3215","21949","1739","3369","3312","1236","511","65924","7209","58715"
"2025-03-01","Chandanagar","10276","3110","1908","4248","2899","17499","862","4043","2085","2059","1299","72975","22687","50288"
"2025-03-01","Lingampally","6179","3341","1742","3805","2130","24414","500","1069","4663","1176","1200","74957","24738","50219"
"2025-03-01","Dilsukhnagar","7291","2044","2584","2368","1700","8000","500","1812","3765","1370","576","47974","15964","32010"
"2025-03-01","Uppal","6000","3282","1901","3530","2469","10876","897","3323","4715","1340","770","48071","8968","39103"
"2025-03-01","LB Nagar","8111","2897","1500","3817","1642","8458","500","4017","2332","1322","815","45664","10253","35411"
"2025-03-01","Mehdipatnam","6000","3030","2400","5518","1543","26365","743","4949","6985","1556","1352","70861","10420","60441"
"2025-03-01","Tarnaka","6000","2623","1500","3929","1500","22597","1364","2726","4695","968","814","49920","1204","48716"
"2025-03-01","Kompally","12000","2700","5000","6446","3428","21179","1650","5934","8000","1733","816","75241","6355","68886"
"2025-03-01","Nallagandla","12000","4737","5000","2419","3562","14261","679","1795","2689","1308","949","99402","50003","49399"
"2025-03-01","Attapur","6202","2000","2165","5358","2201","26004","1812","2078","7108","2051","1722","65627","6926","58701"
"2025-03-01","Alwal","8095","3224","2677","2387","1612","9371","1095","1608","1751","1101","1165","35982","1896","34086"
"2025-03-01","Bachupally","7848","3577","3130","6089","3200","26158","1279","2286","5962","1759","657","67637","5692","61945"
"2025-03-01","Bowenpally","10224","2397","3931","3709","3508","23714","929","4169","1744","1701","808","63972","7138","56834"
"2025-03-01","Nizampet","10042","2636","1953","5237","2320","30693","914","2168","6772","1349","666","70112","5362","64750"
"2025-03-01","Somajiguda","11078","5000","4641","6444","3075","23499","873","2367","8000","1755","1286","98010","29992","68018"
"2025-03-01","Masab Tank","6591","3145","1591","3757","3556","28919","1199","4419","3859","839","980","65800","6945","58855"
"2025-03-01","Khairatabad","9979","4232","5000","4940","3147","27049","2000","6000","3892","2500","2000","91810","21071","70739"
"2025-03-01","Nagole","7832","2484","1500","4761","2821","8000","961","1137","2937","1141","546","39807","5687","34120"
"2025-04-01","Madhapur","12000","3339","4972","7000","4000","35000","2000","4916","8000","2500","2000","111665","25938","85727"
"2025-04-01","Gachibowli","12000","4229","5000","6893","3309","20146","2000","6000","8000","1529","979","110864","40779","70085"
"2025-04-01","Hitech City","12000","4041","3785","6616","4000","35000","2000","6000","7253","1806","2000","112118","27617","84501"
"2025-04-01","Kukatpally","11465","3714","3394","5795","2959","25270","1708","1550","4209","2281","1454","73043","9244","63799"
"2025-04-01","Ameerpet","8828","2000","4368","2640","4000","21873","594","4200","6407","2068","676","70758","13104","57654"
"2025-04-01","Banjara Hills","12000","5000","5000","7000","4000","35000","2000","3151","8000","2500","2000","149981","64330","85651"
"2025-04-01","Jubilee Hills","12000","3995","5000","7000","4000","18860","1983","3275","8000","2500","1442","120904","52849","68055"
"2025-04-01","Secunderabad","6000","3726","2183","5966","2904","30250","1847","4120","6996","1387","568","68432","2485","65947"
"2025-04-01","Begumpet","8599","5000","2430","7000","4000","34415","2000","5161","2930","2022","1953","84345","8835","75510"
"2025-04-01","Kondapur","11055","5000","5000","7000","4000","35000","1347","3754","8000","2500","1209","111788","27923","83865"
"2025-04-01","Manikonda","8809","4362","4695","3083","4000","12464","1950","5227","8000","2070","2000","68102","11442","56660"
"2025-04-01","Miyapur","10850","2000","1540","5734","3788","21932","665","2012","4155","1613","1727","74719","18703","56016"
"2025-04-01","Chandanagar","9125","2902","3439","4630","3537","27901","1742","1633","4758","1613","1413","65269","2576","62693"
"2025-04-01","Lingampally","9645","2357","1536","2864","2914","14247","1487","3680","2571","999","1132","50047","6615","43432"
"2025-04-01","Dilsukhnagar","7340","2000","2841","4253","3025","14371","500","1556","3189","1066","929","42942","1872","41070"
"2025-04-01","Uppal","6000","2667","2036","2737","3298","22485","1332","3306","1348","1249","755","48554","1341","47213"
"2025-04-01","LB Nagar","8289","2452","1883","3844","2926","8000","1204","1734","2661","1185","1197","39712","4337","35375"
"2025-04-01","Mehdipatnam","8880","2713","1606","4703","3327","26652","1249","5080","1971","2115","586","65609","6727","58882"
"2025-04-01","Tarnaka","6393","2964","3228","2513","2117","8000","1252","1000","4983","1658","602","45718","11008","34710"
"2025-04-01","Kompally","12000","4545","1816","2402","4000","12168","1106","3769","1670","979","1435","92587","46697","45890"
"2025-04-01","Nallagandla","11261","3726","2935","4105","4000","22753","2000","6000","2728","1925","1006","98401","35962","62439"
"2025-04-01","Attapur","7939","4282","2882","2843","3346","8465","732","1243","2258","1709","1258","60050","23093","36957"
"2025-04-01","Alwal","7665","2409","1500","2302","3121","12826","674","3261","1800","1650","1322","45490","6960","38530"
"2025-04-01","Bachupally","10412","3965","1650","3233","4000","10156","1066","5013","5288","2262","1101","70853","22707","48146"
"2025-04-01","Bowenpally","6849","4463","2767","5439","4000","12190","1052","2170","4617","1167","1350","69065","23001","46064"
"2025-04-01","Nizampet","9045","2000","2365","4283","4000","24480","572","3719","1646","1779","1165","58586","3532","55054"
"2025-04-01","Somajiguda","10523","2582","5000","5404","4000","19319","1749","5465","3020","2128","979","95724","35555","60169"
"2025-04-01","Masab Tank","6811","2297","3552","3684","4000","28587","1524","4596","7672","800","701","66385","2161","64224"
"2025-04-01","Khairatabad","12000","5000","5000","3224","4000","35000","971","1960","3577","2500","1400","91861","17229","74632"
"2025-04-01","Nagole","6000","3476","2550","3221","3493","18116","878","2588","4060","1128","1196","48888","2182","46706"
"2025-05-01","Madhapur","12000","5000","4855","6013","4000","14068","2000","3244","8000","2500","2000","139131","75451","63680"
"2025-05-01","Gachibowli","12000","4072","2798","4095","3234","35000","2000","6000","6491","2500","2000","89674","9484","80190"
"2025-05-01","Hitech City","11166","3991","5000","7000","4000","24399","2000","6000","2862","1970","2000","134921","64533","70388"
"2025-05-01","Kukatpally","10032","2341","3456","5112","3741","18602","1101","5654","8000","1367","733","67452","7313","60139"
"2025-05-01","Ameerpet","7196","2689","4683","6456","4000","25970","1727","2556","7964","852","820","66759","1846","64913"
"2025-05-01","Banjara Hills","12000","4877","5000","7000","4000","35000","1540","3383","8000","1876","2000","106403","21727","84676"
"2025-05-01","Jubilee Hills","12000","4006","5000","7000","4000","35000","2000","6000","3710","2500","2000","126037","42821","83216"
"2025-05-01","Secunderabad","10290","3501","2128","2229","2245","13922","681","1098","1951","1261","1859","69269","28104","41165"
"2025-05-01","Begumpet","9044","4126","4881","7000","4000","35000","1561","4071","8000","2500","1076","99362","18103","81259"
"2025-05-01","Kondapur","12000","3966","3362","6905","4000","35000","2000","6000","3450","2439","2000","84040","2918","81122"
"2025-05-01","Manikonda","7809","2445","4495","2828","4000","35000","881","6000","4156","962","1862","93878","23440","70438"
"2025-05-01","Miyapur","10248","2375","2888","5673","3347","26041","621","3439","8000","1301","1004","74764","9827","64937"
"2025-05-01","Chandanagar","10362","3172","2112","5782","3066","8826","571","1968","7649","1518","1737","71142","24379","46763"
"2025-05-01","Lingampally","6721","3099","2075","2153","3594","14481","965","2995","4634","1711","1422","48232","4382","43850"
"2025-05-01","Dilsukhnagar","7424","2669","1500","2365","3406","8000","690","1318","6317","1399","500","48830","13242","35588"
"2025-05-01","Uppal","6000","2910","1500","3954","1630","9867","500","3379","6535","1287","1362","48894","9970","38924"
"2025-05-01","LB Nagar","6000","2246","1500","3788","2362","20626","500","1601","1374","800","888","43077","1392","41685"
"2025-05-01","Mehdipatnam","7663","3831","3931","5126","2914","8264","776","1423","1402","2206","837","49415","11042","38373"
"2025-05-01","Tarnaka","7041","2000","1500","4638","1975","11935","1180","3979","1095","800","566","40546","3837","36709"
"2025-05-01","Kompally","7701","2666","4834","2991","4000","35000","2000","6000","3674","1521","2000","81417","9030","72387"
"2025-05-01","Nallagandla","12000","3161","3597","7000","4000","35000","2000","3668","6395","2327","2000","99673","18525","81148"
"2025-05-01","Attapur","6813","2443","2942","5089","2594","30059","1161","5418","8000","2085","680","71550","4266","67284"
"2025-05-01","Alwal","7900","3388","2877","2804","1500","8483","996","2488","7365","1380","1297","44472","3994","40478"
"2025-05-01","Bachupally","8366","3919","1714","2921","1942","16714","806","1430","2154","820","1298","57540","15456","42084"
"2025-05-01","Bowenpally","6000","2155","4457","3575","3684","18302","1005","1285","5085","1999","1302","54643","5794","48849"
"2025-05-01","Nizampet","7613","4404","4219","5471","3878","30476","1510","1424","8000","1699","547","72340","3099","69241"
"2025-05-01","Somajiguda","12000","4886","2399","3167","4000","32494","2000","1985","8000","1372","1431","91892","18158","73734"
"2025-05-01","Masab Tank","6284","4485","4179","6255","3621","8100","1358","5548","8000","1164","608","58666","9064","49602"
"2025-05-01","Khairatabad","9080","3476","2511","5504","3531","35000","2000","3955","8000","2477","2000","84633","7099","77534"
"2025-05-01","Nagole","6000","2000","3430","3264","2324","20994","500","3683","1007","1082","955","49940","4701","45239"
"2025-06-01","Madhapur","11902","4973","5000","6693","4000","21105","1023","6000","5123","2500","2000","139324","69005","70319"
"2025-06-01","Gachibowli","12000","5000","3464","7000","3598","30342","1221","6000","8000","2500","1977","126493","45391","81102"
"2025-06-01","Hitech City","12000","5000","4607","7000","4000","28553","1803","4057","8000","2500","2000","92798","13278","79520"
"2025-06-01","Kukatpally","6716","3720","3561","2474","4000","13790","1762","6000","1644","2349","1449","71146","23681","47465"
"2025-06-01","Ameerpet","10641","3692","1668","4824","4000","9443","862","2939","4244","800","1219","67461","23129","44332"
"2025-06-01","Banjara Hills","12000","5000","5000","7000","4000","15622","2000","6000","4885","2299","1546","117663","52311","65352"
"2025-06-01","Jubilee Hills","12000","4078","3975","7000","4000","31903","1531","6000","2359","2500","1559","100135","23230","76905"
"2025-06-01","Secunderabad","9443","2000","1500","2412","2782","17211","1507","3902","3047","900","1125","57771","11942","45829"
"2025-06-01","Begumpet","12000","3650","5000","7000","3453","28719","737","1840","2149","1418","798","70830","4066","66764"
"2025-06-01","Kondapur","11671","5000","4631","6506","4000","35000","1295","3979","3964","2500","2000","135926","55380","80546"
"2025-06-01","Manikonda","8510","4936","2135","3384","4000","35000","2000","1816","5226","2500","1273","81592","10812","70780"
"2025-06-01","Miyapur","10060","2524","2466","5209","4000","32360","789","5759","5874","1167","1284","73438","1946","71492"
"2025-06-01","Chandanagar","6265","3124","3190","5394","1974","24441","1269","3116","4372","1256","664","74626","19561","55065"
"2025-06-01","Lingampally","8339","4378","2799","3131","2569","16409","661","2801","1186","1077","963","71222","26909","44313"
"2025-06-01","Dilsukhnagar","6000","2000","3036","4179","3425","13093","1316","1083","3427","829","1150","42663","3125","39538"
"2025-06-01","Uppal","6245","3550","1500","3645","3274","8000","1327","2802","4527","800","1029","47359","10660","36699"
"2025-06-01","LB Nagar","6936","2000","1914","4760","2660","12400","1356","5589","2789","1162","844","48715","6305","42410"
"2025-06-01","Mehdipatnam","9392","2058","1500","4407","3464","17596","1398","3067","1036","1022","893","51082","5249","45833"
"2025-06-01","Tarnaka","6390","2000","2749","4485","1660","14681","701","2372","1923","1385","1348","46171","6477","39694"
"2025-06-01","Kompally","11069","2549","3087","7000","4000","11488","1013","5091","7997","2459","1890","94425","36782","57643"
"2025-06-01","Nallagandla","9720","4100","3057","4558","2502","11670","1355","6000","4631","2500","1130","68047","16824","51223"
"2025-06-01","Attapur","9361","2000","1509","3412","2036","26577","1005","4794","1000","1527","1675","63010","8114","54896"
"2025-06-01","Alwal","6000","2000","3001","2000","2940","9747","594","1363","3514","800","1197","34679","1523","33156"
"2025-06-01","Bachupally","10520","2786","3230","4316","4000","20951","1654","2988","3048","1413","635","60615","5074","55541"
"2025-06-01","Bowenpally","7876","3762","4510","2258","3027","25977","1465","2330","5920","1505","980","69239","9629","59610"
"2025-06-01","Nizampet","6584","2037","3007","2074","2141","30443","979","4199","2376","1593","1290","72299","15576","56723"
"2025-06-01","Somajiguda","9210","4604","2866","7000","2994","29184","1631","4711","8000","2500","2000","82433","7733","74700"
"2025-06-01","Masab Tank","7607","2609","3816","3256","4000","18007","747","5072","5840","2402","1653","62108","7099","55009"
"2025-06-01","Khairatabad","7604","4764","5000","4075","4000","26905","1107","6000","4756","2482","1199","84669","16777","67892"
"2025-06-01","Nagole","6000","3330","1525","2000","1878","9348","1276","4172","1000","889","918","44999","12663","32336"
"2025-07-01","Madhapur","12000","5000","4020","7000","2734","35000","2000","3381","8000","2360","2000","126315","42820","83495"
"2025-07-01","Gachibowli","12000","5000","5000","7000","4000","22305","1617","6000","6155","2210","2000","149848","76561","73287"
"2025-07-01","Hitech City","12000","4685","5000","4556","4000","26096","1393","6000","8000","1579","962","80148","5877","74271"
"2025-07-01","Kukatpally","10986","3751","3560","6027","2917","33815","728","2114","3822","2400","1606","73617","1891","71726"
"2025-07-01","Ameerpet","7207","2066","3038","4315","3123","26110","654","3740","1000","2072","843","56752","2584","54168"
"2025-07-01","Banjara Hills","12000","5000","5000","7000","4000","35000","2000","6000","2625","2500","1306","129771","47340","82431"
"2025-07-01","Jubilee Hills","12000","5000","2858","3914","3798","35000","2000","3983","7852","2500","1848","130894","50141","80753"
"2025-07-01","Secunderabad","11239","3418","4370","3289","3103","8250","1531","5124","7093","2116","1925","69328","17870","51458"
"2025-07-01","Begumpet","8653","2530","4805","7000","3975","35000","1041","6000","3525","1876","1706","79925","3814","76111"
"2025-07-01","Kondapur","10955","5000","3445","7000","4000","21161","899","4222","5786","1424","2000","139987","74095","65892"
"2025-07-01","Manikonda","11927","4052","3357","6391","2784","14173","1060","6000","8000","2370","1721","94306","32471","61835"
"2025-07-01","Miyapur","10980","3472","2809","5674","1935","31570","1541","5377","6196","1443","953","74164","2214","71950"
"2025-07-01","Chandanagar","8018","4008","3498","4279","3287","15863","1734","4850","5277","1427","1644","72034","18149","53885"
"2025-07-01","Lingampally","6000","3549","1770","6253","1500","14061","925","1608","4604","2021","774","62842","19777","43065"
"2025-07-01","Dilsukhnagar","6340","3044","1552","4533","2091","13573","1295","1258","1316","1621","584","45007","7800","37207"
"2025-07-01","Uppal","6000","2243","3024","3160","2621","16245","1333","2560","3764","1541","1052","48120","4577","43543"
"2025-07-01","LB Nagar","6000","2000","2505","2379","1879","15929","993","4231","4863","1715","1280","48770","4996","43774"
"2025-07-01","Mehdipatnam","9532","2982","2408","3731","3154","30740","1712","2866","1183","2100","1598","69841","7835","62006"
"2025-07-01","Tarnaka","6702","3525","1904","2000","2295","19292","520","1690","3345","845","500","45792","3174","42618"
"2025-07-01","Kompally","9157","2698","1834","2488","3246","33654","1470","5489","5431","1025","663","86580","19425","67155"
"2025-07-01","Nallagandla","10706","5000","4521","6530","3874","14601","2000","5208","5654","1805","2000","73466","11567","61899"
"2025-07-01","Attapur","8195","3169","2035","2142","2987","9042","751","4598","7002","1847","1839","72176","28569","43607"
"2025-07-01","Alwal","7882","2000","1944","4068","1947","16179","762","2987","1194","829","1011","46072","5269","40803"
"2025-07-01","Bachupally","9862","2569","2319","2685","2746","16843","867","2555","1926","2141","782","55398","10103","45295"
"2025-07-01","Bowenpally","10008","3981","1500","4194","2118","28305","526","3448","6906","1718","878","70654","7072","63582"
"2025-07-01","Nizampet","8416","2309","1500","4997","1622","20248","614","1491","4785","2166","780","73392","24464","48928"
"2025-07-01","Somajiguda","12000","3337","5000","5916","3966","11265","1211","1387","8000","2500","1238","72910","17090","55820"
"2025-07-01","Masab Tank","10158","4836","3093","5199","1600","26870","1337","2326","1610","1751","1603","64909","4526","60383"
"2025-07-01","Khairatabad","12000","3925","5000","7000","1958","35000","1622","3649","5071","2321","2000","84635","5089","79546"
"2025-07-01","Nagole","6658","3037","1539","3358","2177","8000","605","3054","4335","800","564","44727","10600","34127"
"2025-08-01","Madhapur","10430","5000","5000","5101","2647","35000","2000","6000","8000","2500","2000","109731","26053","83678"
"2025-08-01","Gachibowli","12000","5000","5000","7000","4000","17952","1976","6000","4151","2500","1638","107785","40568","67217"
"2025-08-01","Hitech City","12000","5000","5000","5544","4000","26756","2000","4484","8000","1756","1327","121477","45610","75867"
"2025-08-01","Kukatpally","8637","2670","4871","5101","3747","20875","751","3810","6040","1955","1775","68230","7998","60232"
"2025-08-01","Ameerpet","8303","3729","2206","4520","2109","15968","884","4163","5237","912","1092","51333","2210","49123"
"2025-08-01","Banjara Hills","12000","5000","2963","4659","4000","35000","1402","6000","4795","2007","948","111971","33197","78774"
"2025-08-01","Jubilee Hills","12000","5000","5000","7000","2950","35000","1554","2657","8000","2500","2000","99197","15536","83661"
"2025-08-01","Secunderabad","9700","4479","4178","3233","2877","15854","1701","4313","1382","1219","1676","55080","4468","50612"
"2025-08-01","Begumpet","9973","5000","4560","3012","3578","30613","856","5991","3163","2500","1857","91303","20200","71103"
"2025-08-01","Kondapur","12000","4486","5000","4370","4000","35000","2000","6000","8000","2454","1876","109860","24674","85186"
"2025-08-01","Manikonda","11100","5000","2979","3250","2952","35000","1669","5050","7719","1421","1921","91646","13585","78061"
"2025-08-01","Miyapur","10448","4413","2197","4680","3177","8501","854","2835","3853","1274","1255","72840","29353","43487"
"2025-08-01","Chandanagar","10102","2291","3953","2647","2094","28509","1444","2846","5490","1104","1154","73089","11455","61634"
"2025-08-01","Lingampally","10906","4088","2483","5407","2798","13903","1393","1399","4296","2214","552","62411","12972","49439"
"2025-08-01","Dilsukhnagar","6000","2366","2461","2548","1988","22183","1035","2395","2285","800","500","49007","4446","44561"
"2025-08-01","Uppal","8230","3404","2627","3992","1500","21348","1110","2898","1439","835","500","49935","2052","47883"
"2025-08-01","LB Nagar","7983","3228","2381","3762","2416","19580","500","2479","2853","854","500","48110","1574","46536"
"2025-08-01","Mehdipatnam","6039","4138","1687","6175","1540","28302","1617","4772","4020","1254","1253","62820","2023","60797"
"2025-08-01","Tarnaka","7715","2506","2724","3529","2342","22378","500","3435","1164","1580","675","49778","1230","48548"
"2025-08-01","Kompally","7320","5000","2854","2540","2318","12977","1969","5092","4097","1973","2000","81748","33608","48140"
"2025-08-01","Nallagandla","8146","4988","2353","2838","2692","31957","2000","1864","4463","2500","1874","78982","13307","65675"
"2025-08-01","Attapur","7710","4514","2388","2762","2136","13787","706","1199","5694","817","1525","62273","19035","43238"
"2025-08-01","Alwal","6187","2000","3369","4646","2233","8000","1195","2491","1049","1624","1185","49773","15794","33979"
"2025-08-01","Bachupally","8320","4255","4669","3988","1796","11848","1240","5438","6432","1843","1680","63624","12115","51509"
"2025-08-01","Bowenpally","10778","3799","2269","3417","1818","9025","1401","4540","6576","1886","1474","74625","27642","46983"
"2025-08-01","Nizampet","6000","2731","2171","3099","2629","26488","1478","1310","6063","1375","703","59062","5015","54047"
"2025-08-01","Somajiguda","9306","3292","3416","5142","2507","10582","1606","1774","1956","1500","2000","79623","36542","43081"
"2025-08-01","Masab Tank","9648","2460","2200","6436","2433","13102","1799","3064","7625","1289","691","58503","7756","50747"
"2025-08-01","Khairatabad","8520","5000","3009","6885","2104","16162","1654","4374","4655","2500","879","71184","15442","55742"
"2025-08-01","Nagole","7325","2000","2456","4917","1715","9133","667","3864","1820","1484","1256","44402","7765","36637"
"2025-09-01","Madhapur","11255","5000","3381","7000","4000","35000","1898","6000","2332","2500","1192","98503","18945","79558"
"2025-09-01","Gachibowli","12000","3758","4235","6525","4000","35000","2000","5055","5457","1820","2000","106235","24385","81850"
"2025-09-01","Hitech City","12000","5000","3136","4443","4000","31966","1403","6000","8000","2262","2000","109057","28847","80210"
"2025-09-01","Kukatpally","8565","2274","3428","4020","3878","25680","500","4340","6770","1158","593","62486","1280","61206"
"2025-09-01","Ameerpet","8988","3558","1750","5861","3157","27161","1413","5017","4765","1048","1173","68408","4517","63891"
"2025-09-01","Banjara Hills","12000","4370","5000","7000","4000","35000","2000","6000","8000","2500","2000","146283","58413","87870"
"2025-09-01","Jubilee Hills","12000","5000","4765","7000","4000","35000","2000","4926","4383","2500","1701","91620","8345","83275"
"2025-09-01","Secunderabad","11226","3780","3572","5078","2032","26434","1515","4059","5352","1581","1672","71307","5006","66301"
"2025-09-01","Begumpet","7865","5000","4927","3891","1968","24478","1042","5967","1647","2243","1874","75475","14573","60902"
"2025-09-01","Kondapur","12000","5000","5000","7000","4000","20430","2000","3408","8000","1999","1298","92338","22203","70135"
"2025-09-01","Manikonda","7270","5000","2032","3733","4000","30859","1455","5262","1926","2491","2000","98312","32284","66028"
"2025-09-01","Miyapur","7195","4371","1500","5042","3669","29391","1108","3595","5607","1583","962","66763","2740","64023"
"2025-09-01","Chandanagar","10183","4104","2765","3318","3041","18972","1400","5021","6224","800","528","60513","4157","56356"
"2025-09-01","Lingampally","9216","4494","2596","5019","2682","28967","1223","4015","3781","957","1039","73862","9873","63989"
"2025-09-01","Dilsukhnagar","6342","2992","2470","2496","1566","14888","500","3606","4957","1386","1286","43851","1362","42489"
"2025-09-01","Uppal","7902","3154","1500","3098","1762","8000","862","1467","4064","889","1187","36195","2310","33885"
"2025-09-01","LB Nagar","6000","3277","1697","2431","1500","20570","561","2013","1000","1425","558","43234","2202","41032"
"2025-09-01","Mehdipatnam","6000","3295","2791","4899","3129","20773","1197","1653","3369","1649","1787","60811","10269","50542"
